imagem;index;mediana;mean global;desvio;mean blue;desv blue;mean green;desv green;mean red;desv red;R/G mean;R/B mean;R/G desv;R/B desv;isfire
fire_0169.jpg;86;20;21,409;5,061;27,621;2,408;19,504;1,924;17,102;2,564;0,877;0,619;1,332;1,064;0
fire_0169.jpg;87;21;22,243;7,619;27,986;4,008;20,115;4,009;18,629;9,563;0,926;0,666;2,385;2,386;0
fire_0169.jpg;88;23;24,169;6,795;28,683;5,396;21,181;4,941;22,643;7,305;1,069;0,789;1,478;1,354;0
fire_0169.jpg;89;20;22,225;6,895;30,699;2,812;19,653;3,024;16,323;3,507;0,831;0,532;1,16;1,247;0
fire_0169.jpg;90;23;23,282;3,857;27,13;2,324;21,19;2,369;21,526;3,369;1,016;0,793;1,422;1,449;0
fire_0169.jpg;91;24;23,983;4,063;27,053;2,986;21,48;3,042;23,418;3,918;1,09;0,866;1,288;1,312;0
fire_0169.jpg;92;25;24,81;4,616;24,76;3,63;21,691;3,323;27,978;4,465;1,29;1,13;1,344;1,23;0
fire_0169.jpg;93;25;25,226;5,026;26,157;3,551;22,456;3,344;27,066;6,33;1,205;1,035;1,893;1,782;0
fire_0169.jpg;94;23;23,298;3,516;25,646;3,047;21,018;2,394;23,23;3,37;1,105;0,906;1,408;1,106;0
fire_0169.jpg;95;24;24,522;4,404;25,563;3,367;21,458;3,139;26,546;4,736;1,237;1,038;1,509;1,407;0
fire_0169.jpg;96;23;23,293;4,229;24,68;3,252;20,39;3,13;24,81;4,542;1,217;1,005;1,451;1,397;0
fire_0169.jpg;97;22;21,719;3,829;24,995;2,693;19,029;2,464;21,133;3,515;1,111;0,845;1,427;1,305;0
fire_0169.jpg;98;20;20,531;5,309;23,296;4,138;18,414;4,175;19,883;6,12;1,08;0,854;1,466;1,479;0
fire_0169.jpg;99;19;20,218;6,75;25,443;4,371;17,966;3,721;17,243;7,907;0,96;0,678;2,125;1,809;0
fire_0194.jpg;0;88;94,597;21,096;79,328;6,92;84,338;9,491;120,126;14,388;1,424;1,514;1,516;2,079;0
fire_0194.jpg;1;110;121,598;27,418;95,77;4,711;110,672;6,501;158,354;7,302;1,431;1,653;1,123;1,55;0
fire_0194.jpg;2;110;113,862;32,759;86,051;18,017;104,173;16,998;151,362;18,229;1,453;1,759;1,072;1,012;0
fire_0194.jpg;3;64;73,469;26,04;48,096;7,436;64,496;5,973;107,814;6,276;1,672;2,242;1,051;0,844;0
fire_0194.jpg;4;59;73,339;33,651;45,264;8,446;58,125;7,022;116,627;19,568;2,006;2,577;2,787;2,317;0
fire_0194.jpg;5;67;86,157;49,435;45,067;9,268;69,458;14,278;143,946;41,653;2,072;3,194;2,917;4,494;1
fire_0194.jpg;6;72;82,036;27,226;56,976;7,157;71,358;6,778;117,773;10,365;1,65;2,067;1,529;1,448;0
fire_0194.jpg;7;81;89,465;21,81;70,328;5,986;79,846;6,339;118,219;8,094;1,481;1,681;1,277;1,352;0
fire_0194.jpg;8;91;100,889;19,663;83,722;5,082;91,334;4,538;127,61;3,668;1,397;1,524;0,808;0,722;0
fire_0194.jpg;9;93;100,947;15,86;87,542;4,042;92,819;3,639;122,48;3,958;1,32;1,399;1,088;0,979;0
fire_0194.jpg;10;85;96,315;24,827;76,347;6,496;84,632;9,404;127,966;13,473;1,512;1,676;1,433;2,074;0
fire_0194.jpg;11;106;116,332;26,219;91,206;2,989;105,59;2,918;152,2;3,417;1,441;1,669;1,171;1,143;0
fire_0194.jpg;12;88;93,902;36,463;62,846;20,955;81,123;17,512;137,736;13,914;1,698;2,192;0,795;0,664;1
fire_0194.jpg;13;61;82,844;59,876;27,074;9,865;65,902;14,618;155,555;41,954;2,36;5,746;2,87;4,253;1
fire_0194.jpg;14;61;91,171;68,486;28,318;11,05;66,752;21,43;178,443;36,42;2,673;6,301;1,7;3,296;1
fire_0194.jpg;15;86;116,788;78,567;40,408;17,933;91,952;28,352;218,003;26,417;2,371;5,395;0,932;1,473;1
fire_0194.jpg;16;70;89,672;47,221;48,269;10,729;71,302;9,609;149,445;29,283;2,096;3,096;3,048;2,729;1
fire_0194.jpg;17;90;99,804;29,324;72,842;7,766;88,858;9,209;137,712;12,28;1,55;1,891;1,333;1,581;0
fire_0194.jpg;18;90;101,07;23,839;78,568;2,671;91,304;3,841;133,339;6,32;1,46;1,697;1,645;2,366;0
fire_0194.jpg;19;89;97,13;17,438;81,962;3,399;88,291;3,065;121,136;2,609;1,372;1,478;0,851;0,768;0
fire_0194.jpg;20;88;99,009;27,579;73,515;4,103;87,302;6,149;136,208;7,509;1,56;1,853;1,221;1,83;0
fire_0194.jpg;21;87;98,476;29,23;73,19;9,459;85,307;9,592;136,931;9,495;1,605;1,871;0,99;1,004;0
fire_0194.jpg;22;78;99,347;59,821;43,445;15,534;78,656;14,617;175,941;29,343;2,237;4,05;2,007;1,889;1
fire_0194.jpg;23;96;122,198;87,406;30,861;18,833;100,982;26,022;234,75;20,666;2,325;7,607;0,794;1,097;1
fire_0194.jpg;24;141;146,68;81,226;59,549;27,587;136,48;38,397;244,011;19,711;1,788;4,098;0,513;0,715;1
fire_0194.jpg;25;172;166,653;73,929;81,6;27,827;167,778;36,06;250,581;6,536;1,494;3,071;0,181;0,235;1
fire_0194.jpg;26;101;126,519;74,72;52,667;16,893;104,573;24,02;222,317;27,82;2,126;4,221;1,158;1,647;1
fire_0194.jpg;27;93;105,355;34,648;73,773;10,147;91,811;9,365;150,48;13,917;1,639;2,04;1,486;1,372;0
fire_0194.jpg;28;87;97,739;25,127;74,501;4,439;87,158;5,732;131,558;6,771;1,509;1,766;1,181;1,525;0
fire_0194.jpg;29;85;94,994;19,583;77,502;3,078;85,637;3,379;121,842;3,91;1,423;1,572;1,157;1,27;0
fire_0194.jpg;30;87;95,262;30,042;67,614;11,564;86,286;10,269;131,885;16,797;1,528;1,951;1,636;1,453;0
fire_0194.jpg;31;77;90,537;32,584;60,789;6,332;78,106;7,383;132,717;16,489;1,699;2,183;2,233;2,604;0
fire_0194.jpg;32;85;108,745;64,126;47,442;11,19;86,656;13,544;192,136;28,768;2,217;4,05;2,124;2,571;1
fire_0194.jpg;33;158;151,022;77,806;64,973;25,449;146,371;38,33;241,722;19,799;1,651;3,72;0,517;0,778;1
fire_0194.jpg;34;184;174,948;66,613;91,526;13,683;182,872;18,946;250,446;6,627;1,37;2,736;0,35;0,484;1
fire_0194.jpg;35;134;153,653;76,345;70,902;19,146;140,221;28,06;249,837;7,223;1,782;3,524;0,257;0,377;1
fire_0194.jpg;36;135;153,746;75,091;72,651;16,884;138,235;20,928;250,352;6,569;1,811;3,446;0,314;0,389;1
fire_0194.jpg;37;89;112,501;55,41;68,707;13,657;96,019;27,502;172,778;49,45;1,799;2,515;1,798;3,621;1
fire_0194.jpg;38;78;88,351;26,477;68,85;11,677;74,973;11,517;121,232;13,915;1,617;1,761;1,208;1,192;0
fire_0194.jpg;39;88;97,813;21,246;81,027;6,205;86,336;7,385;126,075;6,994;1,46;1,556;0,947;1,127;0
fire_0194.jpg;40;88;96,741;31,282;66,051;7,739;86,515;7,787;137,658;9,728;1,591;2,084;1,249;1,257;0
fire_0194.jpg;41;77;84,992;31,425;57,4;14,84;78,242;13,774;119,334;23,797;1,525;2,079;1,728;1,604;0
fire_0194.jpg;42;85;100,081;51,741;51,544;11,832;87,982;16,33;160,717;38,025;1,827;3,118;2,328;3,214;1
fire_0194.jpg;43;163;162,05;73,214;74,952;16,271;161,238;20,808;249,958;8,292;1,55;3,335;0,398;0,51;1
fire_0194.jpg;44;173;167,129;71,003;82,326;18,42;169,171;26,239;249,888;7,205;1,477;3,035;0,275;0,391;1
fire_0194.jpg;45;140;152,389;74,644;72,195;13,085;136,01;20,764;248,963;9,334;1,83;3,448;0,45;0,713;1
fire_0194.jpg;46;116;141,442;74,785;67,813;16,014;118,126;26,819;238,386;20,971;2,018;3,515;0,782;1,31;1
fire_0194.jpg;47;89;118,925;59,164;67,021;11,937;102,71;29,881;187,045;43,225;1,821;2,791;1,447;3,621;1
fire_0194.jpg;48;75;84,905;34,854;59,91;18,537;69,765;16,592;125,04;23,68;1,792;2,087;1,427;1,277;0
fire_0194.jpg;49;77;80,235;32,443;57,856;21,905;71,603;16,86;111,245;29,269;1,554;1,923;1,736;1,336;0
fire_0194.jpg;50;66;67,77;31,619;41,757;20,723;72,373;18,389;89,181;32,794;1,232;2,136;1,783;1,582;0
fire_0194.jpg;51;71;73,699;31,985;48,101;19,944;76,576;19,893;96,421;33,102;1,259;2,005;1,664;1,66;0
fire_0194.jpg;52;96;114,15;68,163;49,019;14,621;98,731;22,545;194,699;47,418;1,972;3,972;2,103;3,243;1
fire_0194.jpg;53;136;143,359;76,511;57,544;18,914;135,954;26,019;236,581;20,434;1,74;4,111;0,785;1,08;1
fire_0194.jpg;54;121;137,333;76,944;54,046;16,09;123,027;22,039;234,926;18,731;1,91;4,347;0,85;1,164;1
fire_0194.jpg;55;121;141,639;77,547;62,445;16,22;119,435;22,916;243,038;14,351;2,035;3,892;0,626;0,885;1
fire_0194.jpg;56;135;143,983;72,873;73,517;26,491;131,194;34,489;227,238;44,496;1,732;3,091;1,29;1,68;1
fire_0194.jpg;57;111;135,495;72,316;63,264;17,614;117,112;28,296;226,11;28,485;1,931;3,574;1,007;1,617;1
fire_0194.jpg;58;82;102,585;70,675;46,274;25,077;84,758;33,458;176,722;65,204;2,085;3,819;1,949;2,6;1
fire_0194.jpg;59;46;51,943;37,104;28,203;22,649;50,408;25,628;77,218;41,901;1,532;2,738;1,635;1,85;0
fire_0194.jpg;60;72;75,7;36,469;46,333;23,072;78,498;23,17;102,269;36,669;1,303;2,207;1,583;1,589;0
fire_0194.jpg;61;56;62,807;40,825;37,28;23,581;64,544;26,176;86,598;50,379;1,342;2,323;1,925;2,136;0
fire_0194.jpg;62;99;111,863;56,158;55,864;14,064;101,374;17,775;178,352;35,785;1,759;3,193;2,013;2,544;0
fire_0194.jpg;63;116;129,735;75,841;49,718;16,868;116,282;22,306;223,205;33,96;1,92;4,489;1,522;2,013;1
fire_0194.jpg;64;109;127,782;71,371;52,051;17,145;116,064;25,433;215,23;28,656;1,854;4,135;1,127;1,671;1
fire_0194.jpg;65;112;132,019;79,58;51,05;17,323;110,302;25,121;234,704;22,27;2,128;4,598;0,887;1,286;1
fire_0194.jpg;66;110;123,282;76,341;55,622;30,129;116,528;41,05;197,694;68,776;1,697;3,554;1,675;2,283;1
fire_0194.jpg;67;99;115,306;70,211;49,834;29,162;101,429;34,627;194,656;44,312;1,919;3,906;1,28;1,519;1
fire_0194.jpg;68;91;113,407;77,066;39,691;17,386;91,71;20,5;208,819;45,68;2,277;5,261;2,228;2,627;1
fire_0194.jpg;69;52;53,306;31,531;28,589;19,212;59,078;22,166;72,25;33,451;1,223;2,527;1,509;1,741;0
fire_0194.jpg;70;52;57,899;37,442;35,99;25,335;62,363;28,748;75,344;43,968;1,208;2,093;1,529;1,735;0
fire_0194.jpg;71;48;53,024;34,61;33,41;24,245;58,918;28,239;66,744;40,006;1,133;1,998;1,417;1,65;0
fire_0194.jpg;72;82;89,001;45,13;53,67;26,475;87,779;29,358;125,554;44,287;1,43;2,339;1,509;1,673;0
fire_0194.jpg;73;94;107,435;57,737;49,85;13,94;96,97;19,25;175,486;37,139;1,81;3,52;1,929;2,664;0
fire_0194.jpg;74;147;148,262;73,603;68,362;26,261;145,312;33,289;231,112;34,607;1,59;3,381;1,04;1,318;1
fire_0194.jpg;75;105;125,958;74,97;51,606;25,555;113,454;36,076;212,813;40,974;1,876;4,124;1,136;1,603;1
fire_0194.jpg;76;80;97,848;70,506;47,069;34,966;97,741;51,149;148,734;76,853;1,522;3,16;1,503;2,198;1
fire_0194.jpg;77;69;85,1;59,048;38,275;27,921;80,587;37,645;136,438;58,437;1,693;3,565;1,552;2,093;0
fire_0194.jpg;78;88;107,373;70,794;37,144;17,92;93,07;23,907;191,904;43,134;2,062;5,166;1,804;2,407;1
fire_0194.jpg;79;58;54,277;29,731;24,901;11,239;62,998;13,992;74,931;31,049;1,189;3,009;2,219;2,763;0
fire_0194.jpg;80;43;49,596;35,234;30,278;24,264;54,821;29,005;63,688;41,172;1,162;2,103;1,419;1,697;0
fire_0194.jpg;81;42;49,087;32,348;33,25;22,486;53,744;26,549;60,267;39,13;1,121;1,813;1,474;1,74;0
fire_0194.jpg;82;59;66,643;43,228;39,784;25,638;67,658;30,786;92,486;51,094;1,367;2,325;1,66;1,993;0
fire_0194.jpg;83;56;65,2;43,82;35,294;21,988;68,48;28,519;91,826;53,384;1,341;2,602;1,872;2,428;0
fire_0194.jpg;84;62;74,784;53,216;40,038;26,97;80,32;38,655;103,994;64,678;1,295;2,597;1,673;2,398;0
fire_0194.jpg;85;72;71,098;36,327;35,419;15,212;76,654;17,778;101,219;34,647;1,32;2,858;1,949;2,278;0
fire_0194.jpg;86;65;71,636;45,808;38,373;25,516;78,704;33,572;97,83;51,715;1,243;2,549;1,54;2,027;0
fire_0194.jpg;87;48;47,601;22,206;28,821;16,045;56,043;18,317;57,939;18,854;1,034;2,01;1,029;1,175;0
fire_0194.jpg;88;51;52,581;29,83;28,24;14,838;61,243;19,326;68,259;34,094;1,115;2,417;1,764;2,298;0
fire_0194.jpg;89;53;47,778;21,935;22,238;10,18;56,075;11,452;65,021;13,794;1,16;2,924;1,205;1,355;0
fire_0194.jpg;90;54;66,236;50,063;36,501;27,415;69,914;36;92,293;62,407;1,32;2,529;1,734;2,276;0
fire_0194.jpg;91;42;42,786;21,955;27,646;17,421;51,016;19,087;49,694;20,823;0,974;1,797;1,091;1,195;0
fire_0194.jpg;92;37;37,452;19,036;24,142;15,139;44,819;16,682;43,394;17,69;0,968;1,797;1,06;1,169;0
fire_0194.jpg;93;39;40,252;20,257;26,026;16,308;47,442;18,184;47,29;18,186;0,997;1,817;1;1,115;0
fire_0194.jpg;94;43;43,494;19,41;27,315;13,563;51,965;16,603;51,202;16,666;0,985;1,874;1,004;1,229;0
fire_0194.jpg;95;57;52,661;22,928;27,014;9,958;63,47;14,509;67,499;16,514;1,063;2,499;1,138;1,658;0
fire_0194.jpg;96;60;55,143;22,317;28,917;9,272;67,046;12,747;69,467;14,528;1,036;2,402;1,14;1,567;0
fire_0194.jpg;97;49;48,035;19,929;27,934;12,985;59,421;14,291;56,749;14,46;0,955;2,032;1,012;1,114;0
fire_0194.jpg;98;48;46,079;20,915;25,171;14,079;56,248;14,922;56,818;15,347;1,01;2,257;1,028;1,09;0
fire_0194.jpg;99;47;45,75;22,777;22,371;12,93;55,938;15,968;58,941;17,604;1,054;2,635;1,102;1,362;0
fire_0261.jpg;0;142;130,979;60,545;143,074;64,114;128,437;59,969;121,426;55,193;0,945;0,849;0,92;0,861;0
fire_0261.jpg;1;141;138,125;55,082;148,741;55,95;136,882;54,092;128,754;53,327;0,941;0,866;0,986;0,953;0
fire_0261.jpg;2;177;168,967;39,947;184,288;37,868;165,896;37,703;156,718;39,213;0,945;0,85;1,04;1,036;0
fire_0261.jpg;3;165;163,657;31,48;175,965;31,911;157,906;28,695;157,099;30,062;0,995;0,893;1,048;0,942;0
fire_0261.jpg;4;166;168,051;35,924;163,837;28,728;160,003;26,407;180,312;46,001;1,127;1,101;1,742;1,601;1
fire_0261.jpg;5;153;154,884;27,862;154,765;23,684;146,699;22,885;163,187;33,292;1,112;1,054;1,455;1,406;0
fire_0261.jpg;6;148;148,616;25,932;161,661;26,218;143,909;22,997;140,278;23,223;0,975;0,868;1,01;0,886;0
fire_0261.jpg;7;109;113,789;51,291;112,824;61,659;111,957;46,572;116,587;43,696;1,041;1,033;0,938;0,709;0
fire_0261.jpg;8;46;75,841;70,868;75,389;76,691;74,472;70,056;77,662;65,362;1,043;1,03;0,933;0,852;0
fire_0261.jpg;9;69;72,883;40,883;62,19;39,186;80,014;38,236;76,443;42,882;0,955;1,229;1,122;1,094;0
fire_0261.jpg;10;103;101,618;41,906;113,429;44,036;99,454;40,369;91,97;38,24;0,925;0,811;0,947;0,868;0
fire_0261.jpg;11;132;132,833;39,935;151,662;40;129,482;36,059;117,354;35,758;0,906;0,774;0,992;0,894;0
fire_0261.jpg;12;133;133,389;37,124;156,306;32,405;131,792;32,039;112,07;32,8;0,85;0,717;1,024;1,012;0
fire_0261.jpg;13;146;146,313;30,932;162,19;29,58;144,397;28,049;132,352;27,532;0,917;0,816;0,982;0,931;0
fire_0261.jpg;14;150;150,827;29,593;168,051;29,448;149,283;24,462;135,146;24,834;0,905;0,804;1,015;0,843;0
fire_0261.jpg;15;124;121,974;36,12;131,421;39,065;118,619;32,815;115,883;34,257;0,977;0,882;1,044;0,877;0
fire_0261.jpg;16;130;130,937;26,887;136,627;24,216;126,178;24,233;130,005;30,648;1,03;0,952;1,265;1,266;0
fire_0261.jpg;17;121;119,717;26,104;116,15;29,416;120,341;19,472;122,659;27,894;1,019;1,056;1,433;0,948;0
fire_0261.jpg;18;85;84,608;29,119;70,616;30,999;93,16;25,774;90,048;24,902;0,967;1,275;0,966;0,803;0
fire_0261.jpg;19;90;87,845;20,636;75,715;19,337;94,037;18,24;93,782;18,712;0,997;1,239;1,026;0,968;0
fire_0261.jpg;20;73;77,433;39,088;88,538;38,884;74,21;38,279;69,552;37,556;0,937;0,786;0,981;0,966;0
fire_0261.jpg;21;116;113,341;34,015;124,357;33,317;111,928;33,161;103,739;32,34;0,927;0,834;0,975;0,971;0
fire_0261.jpg;22;129;123,646;33,013;133,07;32,347;122,936;32,601;114,933;31,547;0,935;0,864;0,968;0,975;0
fire_0261.jpg;23;128;128,894;16,693;138,061;15,291;128,582;14,715;120,04;14,938;0,934;0,869;1,015;0,977;0
fire_0261.jpg;24;126;123,447;22,897;132,595;20,762;124,73;21,605;113,016;21,927;0,906;0,852;1,015;1,056;0
fire_0261.jpg;25;86;87,538;28,082;91,133;28,647;86,906;27,982;84,576;27,204;0,973;0,928;0,972;0,95;0
fire_0261.jpg;26;79;87,507;42,822;77,085;35,311;83,552;37,851;101,885;49,906;1,219;1,322;1,318;1,413;0
fire_0261.jpg;27;107;106,741;45,326;91,254;44,774;99,389;37,039;129,579;44,399;1,304;1,42;1,199;0,992;0
fire_0261.jpg;28;119;116,206;38,761;113,368;42,89;114,043;35,089;121,206;37,398;1,063;1,069;1,066;0,872;0
fire_0261.jpg;29;109;109,671;25,941;101,168;22,887;113,296;23,387;114,549;28,962;1,011;1,132;1,238;1,265;0
fire_0261.jpg;30;93;90,548;38,776;98,139;37,978;89,627;38,657;83,878;38,353;0,936;0,855;0,992;1,01;0
fire_0261.jpg;31;84;84,641;32,462;88,888;32,798;83,266;32,158;81,77;31,989;0,982;0,92;0,995;0,975;0
fire_0261.jpg;32;112;108,111;37,064;115,11;37,083;107,203;36,833;102,019;36,09;0,952;0,886;0,98;0,973;0
fire_0261.jpg;33;138;133,846;30,117;145,461;30,097;133,734;28,375;122,344;27,257;0,915;0,841;0,961;0,906;0
fire_0261.jpg;34;134;133,287;18,503;142,323;17,429;133,395;15,914;124,144;17,459;0,931;0,872;1,097;1,002;0
fire_0261.jpg;35;109;116,749;44,527;105,048;26,648;114,054;40,75;131,146;56,798;1,15;1,248;1,394;2,131;1
fire_0261.jpg;36;75;77,847;30,665;81,534;29,485;74,906;29,025;77,102;32,962;1,029;0,946;1,136;1,118;0
fire_0261.jpg;37;97;103,191;41,546;91,136;31,377;100,813;36,184;117,624;50,252;1,167;1,291;1,389;1,602;0
fire_0261.jpg;38;120;124,243;64,99;85,224;50,342;121,237;56,996;166,267;59,922;1,371;1,951;1,051;1,19;1
fire_0261.jpg;39;123;127,463;51,144;99,549;37,719;123,909;43,674;158,933;52,297;1,283;1,597;1,197;1,386;1
fire_0261.jpg;40;86;86,6;21,596;86,499;23,794;85,458;21,475;87,843;19,21;1,028;1,016;0,895;0,807;0
fire_0261.jpg;41;73;73,513;18,242;73,84;19,083;72,307;18,043;74,39;17,499;1,029;1,007;0,97;0,917;0
fire_0261.jpg;42;91;91,212;23,743;93,997;23,809;89,888;23,688;89,75;23,485;0,998;0,955;0,991;0,986;0
fire_0261.jpg;43;100;101,332;32,75;97,824;38,592;107,933;28,742;98,24;28,926;0,91;1,004;1,006;0,75;0
fire_0261.jpg;44;129;124,579;27,025;120,418;31,377;130,338;22,99;122,981;24,998;0,944;1,021;1,087;0,797;0
fire_0261.jpg;45;143;148,49;30,309;142,842;24,656;148,936;27,302;153,693;36,652;1,032;1,076;1,342;1,487;0
fire_0261.jpg;46;135;135,581;47,355;122,587;43,22;131,55;45,935;152,606;47,693;1,16;1,245;1,038;1,104;0
fire_0261.jpg;47;109;114,183;53,543;99,384;45,007;110,197;48,95;132,968;59,926;1,207;1,338;1,224;1,331;0
fire_0261.jpg;48;102;102,18;44,451;92,736;40,728;102,682;43,137;111,123;47,314;1,082;1,198;1,097;1,162;0
fire_0261.jpg;49;124;118,251;32,322;106,731;31,591;122,907;31,016;125,115;31,188;1,018;1,172;1,006;0,987;0
fire_0261.jpg;50;77;96,651;62,095;55,851;25,512;92,79;47,561;141,31;70,572;1,523;2,53;1,484;2,766;1
fire_0261.jpg;51;59;62,076;33,743;47,803;20,257;60,066;24,685;78,358;43,854;1,305;1,639;1,777;2,165;1
fire_0261.jpg;52;77;76,135;21,794;73,01;22,818;74,968;21,346;80,429;20,47;1,073;1,102;0,959;0,897;0
fire_0261.jpg;53;91;87,331;24,759;75,32;29,859;95,23;19,114;91,443;18,935;0,96;1,214;0,991;0,634;0
fire_0261.jpg;54;130;127,835;33,062;127,221;38,326;132,806;29,063;123,478;30,359;0,93;0,971;1,045;0,792;0
fire_0261.jpg;55;159;164,919;37,875;155,494;35,762;162,934;35,251;176,328;39,484;1,082;1,134;1,12;1,104;0
fire_0261.jpg;56;144;147,731;44,418;137,349;41,826;146,472;42,015;159,373;46,469;1,088;1,16;1,106;1,111;0
fire_0261.jpg;57;90;94,348;49,621;98,99;48,648;91,469;48,467;92,584;51,363;1,012;0,935;1,06;1,056;0
fire_0261.jpg;58;122;113,843;53,157;97,931;50,846;113,656;51,624;129,942;52,099;1,143;1,327;1,009;1,025;0
fire_0261.jpg;59;142;141,318;24,547;136,331;25,253;143,814;23,742;143,808;23,852;1;1,055;1,005;0,945;0
fire_0261.jpg;60;151;151,338;84,079;77,472;49,438;163,522;79,534;213,021;55,031;1,303;2,75;0,692;1,113;1
fire_0261.jpg;61;102;112,593;63,154;74,549;43,399;110,776;54,1;152,453;64,152;1,376;2,045;1,186;1,478;1
fire_0261.jpg;62;96;97,513;33,458;91,075;33,932;96,317;31,458;105,146;33,408;1,092;1,154;1,062;0,985;0
fire_0261.jpg;63;90;88,208;31,228;74,47;37,449;96,358;24,938;93,795;24,796;0,973;1,259;0,994;0,662;0
fire_0261.jpg;64;112;110,109;30,947;102,562;37,51;115,285;27,062;112,482;25,386;0,976;1,097;0,938;0,677;0
fire_0261.jpg;65;115;117,026;51,731;101,165;50,724;116,387;49,857;133,526;49,452;1,147;1,32;0,992;0,975;0
fire_0261.jpg;66;124;121,084;54,349;108,397;56,956;117,558;52,598;137,296;49,14;1,168;1,267;0,934;0,863;0
fire_0261.jpg;67;87;96,016;54,685;84,968;49,332;91,89;51,178;111,19;59,576;1,21;1,309;1,164;1,208;0
fire_0261.jpg;68;95;95,665;47,486;81,587;40,613;93,618;45,915;111,789;50,447;1,194;1,37;1,099;1,242;1
fire_0261.jpg;69;126;125,67;22,77;120,805;23,704;127,982;21,913;128,224;21,859;1,002;1,061;0,998;0,922;0
fire_0261.jpg;70;174;160,681;81,085;85,83;61,564;174,987;68,534;221,226;42,005;1,264;2,577;0,613;0,682;1
fire_0261.jpg;71;168;157,551;83,615;89,851;66,901;167,022;76,489;215,779;50,839;1,292;2,402;0,665;0,76;1
fire_0261.jpg;72;133;137,543;72,764;81,992;49,667;141,918;64,532;188,72;59,401;1,33;2,302;0,92;1,196;1
fire_0261.jpg;73;94;99,827;55,18;69,699;43,331;100,386;48,464;129,395;55,909;1,289;1,856;1,154;1,29;1
fire_0261.jpg;74;103;101,142;41,602;84,699;37,109;103,69;34,669;115,038;46,294;1,109;1,358;1,335;1,248;1
fire_0261.jpg;75;125;129,27;40,942;111,854;37,062;130,05;35,842;145,906;42,306;1,122;1,304;1,18;1,141;1
fire_0261.jpg;76;125;124,309;35,222;116,226;35,498;126,15;32,922;130,552;35,637;1,035;1,123;1,082;1,004;0
fire_0261.jpg;77;142;140,231;33,2;134,339;36,204;140,502;29,964;145,853;32,119;1,038;1,086;1,072;0,887;0
fire_0261.jpg;78;98;97,42;54,889;78,523;49,441;95,656;51,802;118,082;55,889;1,234;1,504;1,079;1,13;0
fire_0261.jpg;79;131;129,395;28,332;121,086;29,146;132,739;27,066;134,358;26,857;1,012;1,11;0,992;0,921;0
fire_0261.jpg;80;114;124,554;81,044;63,133;51,439;125,126;75,481;185,402;62,335;1,482;2,937;0,826;1,212;1
fire_0261.jpg;81;135;136,238;85,165;46,205;36,402;143,595;60,227;218,914;42,558;1,525;4,738;0,707;1,169;1
fire_0261.jpg;82;146;143,533;80,989;61,667;43,105;150,582;60,999;218,349;41,832;1,45;3,541;0,686;0,97;1
fire_0261.jpg;83;116;125,05;75,12;68,466;48,401;123,019;63,63;183,666;62,416;1,493;2,683;0,981;1,29;1
fire_0261.jpg;84;88;98,146;64,046;68,086;46,803;90,918;56,435;135,432;67,706;1,49;1,989;1,2;1,447;1
fire_0261.jpg;85;91;103,478;69,273;71,874;54,539;99,176;64,411;139,384;70,472;1,405;1,939;1,094;1,292;1
fire_0261.jpg;86;54;64,574;51,279;58,539;42,513;60,573;48,852;74,61;59,513;1,232;1,275;1,218;1,4;1
fire_0261.jpg;87;102;99,022;56,565;81,198;53,022;94,578;53,327;121,29;55,772;1,282;1,494;1,046;1,052;1
fire_0261.jpg;88;132;130,649;33,43;117,018;31,952;132,765;29,258;142,163;33,954;1,071;1,215;1,161;1,063;0
fire_0261.jpg;89;121;120,052;22,96;110,123;22,211;125,314;21,615;124,718;21,748;0,995;1,133;1,006;0,979;0
fire_0261.jpg;90;84;95,41;57,936;69,122;35,547;84,904;49,301;132,205;64,964;1,557;1,913;1,318;1,828;1
fire_0261.jpg;91;91;101,316;68,077;54,107;41,169;92,635;58,483;157,206;57,971;1,697;2,905;0,991;1,408;1
fire_0261.jpg;92;107;122,401;72,677;65,928;41,526;122,883;63,42;178,39;61,444;1,452;2,706;0,969;1,48;1
fire_0261.jpg;93;106;114,924;74,927;55,174;43,147;110,822;60,462;178,774;60,508;1,613;3,24;1,001;1,402;1
fire_0261.jpg;94;113;114,193;63,854;75,037;50,241;107,277;51,833;160,264;57,599;1,494;2,136;1,111;1,146;1
fire_0261.jpg;95;112;110,84;56,674;92,638;50,097;108,522;53,814;131,36;58,926;1,21;1,418;1,095;1,176;0
fire_0261.jpg;96;124;118,491;48,809;103,131;46,654;116,539;46,306;135,803;47,82;1,165;1,317;1,033;1,025;0
fire_0261.jpg;97;137;134,35;30,906;125,203;32,898;137,326;30,157;140,52;27,262;1,023;1,122;0,904;0,829;0
fire_0261.jpg;98;132;130,039;26,092;122,267;26,571;133,166;25,002;134,685;24,89;1,011;1,102;0,995;0,937;0
fire_0261.jpg;99;126;124,333;26,963;120,176;26,679;126,795;26,555;126,027;27,164;0,994;1,049;1,023;1,018;0
fire_0718.jpg;0;32;32,603;12,47;33,256;13,158;32,79;12,046;31,762;12,128;0,969;0,955;1,007;0,922;0
fire_0718.jpg;1;42;43,313;6,684;43,81;6,868;43,898;6,418;42,23;6,626;0,962;0,964;1,032;0,965;0
fire_0718.jpg;2;54;57,994;17,206;54,026;13,824;56,634;14,297;63,323;21,133;1,118;1,172;1,478;1,529;0
